2024-08-06T02:11:44.559675964Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:11:44.559546Z"}
2024-08-06T02:11:44.559709277Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:11:44.559584Z"}
2024-08-06T02:11:44.559714206Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:11:44.559594Z"}
2024-08-06T02:11:51.680292602Z {"component":"virt-handler","level":"info","msg":"resyncing virt-launcher domains","pos":"cache.go:385","timestamp":"2024-08-06T02:11:51.680124Z"}
2024-08-06T02:12:23.285649489Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '24562'","pos":"configuration.go:363","timestamp":"2024-08-06T02:12:23.285362Z"}
2024-08-06T02:12:23.285698250Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:12:23.285451Z"}
2024-08-06T02:12:23.285710232Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:12:23.285483Z"}
2024-08-06T02:12:23.285720611Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:12:23.285508Z"}
2024-08-06T02:12:23.285745177Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:12:23.285571Z"}
2024-08-06T02:12:23.285842919Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:12:23.285697Z"}
2024-08-06T02:12:23.285877414Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:12:23.285819Z"}
2024-08-06T02:12:23.285991637Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:12:23.285855Z"}
2024-08-06T02:12:57.095494661Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:12:57.095373Z"}
2024-08-06T02:12:57.095542373Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:12:57.095428Z"}
2024-08-06T02:12:57.095546682Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:12:57.095448Z"}
2024-08-06T02:13:21.770705760Z {"component":"virt-handler","level":"info","msg":"Updating cluster config from KubeVirt to resource version '26266'","pos":"configuration.go:363","timestamp":"2024-08-06T02:13:21.770576Z"}
2024-08-06T02:13:21.770741820Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:13:21.770655Z"}
2024-08-06T02:13:21.770751679Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:13:21.770684Z"}
