2024-08-06T02:21:35.733750688Z {"component":"virt-handler","level":"error","msg":"failed to discover mediated devices","pos":"mediated_device.go:348","reason":"open /sys/bus/mdev/devices: no such file or directory","timestamp":"2024-08-06T02:21:35.733600Z"}
2024-08-06T02:21:35.733774513Z {"component":"virt-handler","level":"info","msg":"Kubevirt Seccomp profile is not enabled","pos":"virt-handler.go:540","timestamp":"2024-08-06T02:21:35.733614Z"}
2024-08-06T02:21:35.733802747Z {"component":"virt-handler","level":"info","msg":"set verbosity to 2","pos":"virt-handler.go:509","timestamp":"2024-08-06T02:21:35.733706Z"}
2024-08-06T02:21:35.733941509Z {"component":"virt-handler","level":"info","msg":"setting rate limiter to 5 QPS and 10 Burst","pos":"virt-handler.go:518","timestamp":"2024-08-06T02:21:35.733833Z"}
2024-08-06T02:21:35.734000250Z {"component":"virt-handler","level":"info","msg":"VSOCK server is already stopped","pos":"server.go:32","timestamp":"2024-08-06T02:21:35.733918Z"}
2024-08-06T02:21:35.734487651Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:21:35.734397Z"}
2024-08-06T02:21:35.734509141Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:21:35.734426Z"}
2024-08-06T02:21:35.734537775Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:21:35.734444Z"}
2024-08-06T02:21:41.872337075Z {"component":"virt-handler","level":"info","msg":"certificate with common name 'kubevirt.io:system:node:virt-handler' retrieved.","pos":"cert-manager.go:198","timestamp":"2024-08-06T02:21:41.872132Z"}
2024-08-06T02:21:41.872409151Z {"component":"virt-handler","level":"info","msg":"certificate with common name 'kubevirt.io:system:client:virt-handler' retrieved.","pos":"cert-manager.go:198","timestamp":"2024-08-06T02:21:41.872152Z"}
2024-08-06T02:21:41.872506405Z {"component":"virt-handler","level":"info","msg":"certificate with common name 'kubevirt.io:system:client:virt-handler' retrieved.","pos":"cert-manager.go:198","timestamp":"2024-08-06T02:21:41.872367Z"}
2024-08-06T02:21:41.872548174Z {"component":"virt-handler","level":"info","msg":"certificate with common name 'kubevirt.io:system:node:virt-handler' retrieved.","pos":"cert-manager.go:198","timestamp":"2024-08-06T02:21:41.872402Z"}
2024-08-06T02:22:20.599197886Z {"component":"virt-handler","level":"error","msg":"failed to discover mediated devices","pos":"mediated_device.go:348","reason":"open /sys/bus/mdev/devices: no such file or directory","timestamp":"2024-08-06T02:22:20.599035Z"}
2024-08-06T02:22:20.599955317Z {"component":"virt-handler","level":"info","msg":"refreshed device plugins for permitted/forbidden host devices","pos":"device_controller.go:350","timestamp":"2024-08-06T02:22:20.599898Z"}
2024-08-06T02:22:20.599973151Z {"component":"virt-handler","level":"info","msg":"enabled device-plugins for: []","pos":"device_controller.go:351","timestamp":"2024-08-06T02:22:20.599931Z"}
2024-08-06T02:22:20.599980294Z {"component":"virt-handler","level":"info","msg":"disabled device-plugins for: []","pos":"device_controller.go:352","timestamp":"2024-08-06T02:22:20.599950Z"}
